比較対象A_ID	比較対象B_ID	比較対象A_表層形	比較対象B_表層形	A-B	B-A
597	598	Ａ級	Ｂ級	0	0
599	600	Ａクラス	Ｂクラス	0	0
601	603	上等	下等	122	55
602	605	中等	高等	0	0
603	605	下等	高等	116	116
604	607	特等	並等	0	0
605	606	高等	初等	0	0
608	609	上層	下層	3076	2173
611	612	初段	高段	0	0
613	614	上流	中流	0	0
613	615	上流	下流	13498	5439
614	615	中流	下流	0	0
617	618	一流	二流	0	0
617	619	一流	三流	0	0
618	619	二流	三流	0	0
634	635	優等	劣等	311	114
636	637	最上位	最下位	0	0
654	655	高位	中位	0	0
654	656	高位	低位	193	159
674	675	父系	母系	258	127
676	677	女系	男系	469	750
678	679	直系	傍系	236	46
683	686	本流	支流	960	492
744	745	有縁	無縁	142	51
747	755	悪縁	良縁	241	116
767	769	血縁	地縁	0	0
776	777	縦の関係	横の関係	0	0
785	789	直接	間接	20072	3790
798	799	親	疎	6708	4344
874	875	悪条件	好条件	0	0
881	882	大前提	小前提	0	0
883	884	必要条件	十分条件	0	0
892	944	因	果	116523	38566
896	933	原因	結果	17697	13278
903	904	主因	副因	0	0
909	910	近因	遠因	9	20
911	912	内因	外因	471	351
917	918	勝因	敗因	288	61
921	922	善因	悪因	189	46
930	933	動機	結果	0	0
955	960	必然	偶然	1526	12133
978	979	有効	無効	8177	4445
989	990	発効	失効	34	8
1003	1004	善因善果	悪因悪果	0	0
1012	1013	余慶	余殃	0	0
1066	1110	目的	手段	20184	14931
1083	1084	男性用	女性用	0	0
1096	1097	外用	内用	82	111
1098	1099	自家用	営業用	0	0
1125	1126	書証	物証	0	0
1134	1135	相対	絶対	4155	5030
1169	1170	対物	対人	0	0
1171	1172	対外	対内	719	285
1216	1217	点対称	線対称	0	0
1220	1349	同	異	109729	88811
1221	1358	同一	不同	7	12
1247	1344	類似	相違	622	308
1250	1344	近似	相違	0	0
1264	1265	同種	異種	599	181
1264	1266	同種	別種	57	36
1267	1268	同質	異質	180	124
1273	1274	同格	別格	6	3
1284	1285	同姓	異姓	13	5
1286	1287	同性	異性	2632	3660
1291	1292	同学年	異学年	0	0
1301	1302	同室	別室	136	96
1311	1313	等質	等量	0	0
1314	1315	等比	等差	0	0
1402	1403	オンライン	オフライン	271	40
1414	1417	縁結び	縁切り	164	270
1473	1474	有	無	497707	248733
1486	1495	顕在	潜在	1523	1576
1497	1498	遍在	偏在	0	0
1513	1554	在宅	留守	163	216
1513	1555	在宅	不在	252	173
1629	1671	暴露	隠蔽	53	152
1632	1671	露見	隠蔽	13	49
1729	1730	吉兆	凶兆	66	15
1829	1847	完成	未完成	0	0
1849	1862	未成	既成	0	0
1876	1886	自立	依存	1302	2017
1876	1888	自立	依存	1302	2017
1927	1928	既設	未設	7	0
1929	1933	常設	仮設	103	120
1931	1932	公設	私設	190	89
1946	1961	国立	私立	5328	3295
1946	1962	国立	私立	5328	3295
1947	1948	官立	公立	0	0
1947	1961	官立	私立	50	16
1947	1962	官立	私立	50	16
2133	2134	自然淘汰	人為淘汰	0	0
2188	2189	上略	下略	10	2
2188	2190	上略	下略	10	2
2188	2193	上略	中略	0	0
2190	2193	下略	中略	0	0
2192	2194	前略	後略	161	7
2211	2212	このよう	そのよう	0	0
2211	2213	このよう	あのよう	0	0
2215	2216	この分	その分	0	0
2232	2233	生きざま	死にざま	109	17
2298	2299	動態	静態	84	191
2333	2338	好況	不況	860	470
2336	2337	売り手市場	買い手市場	0	0
2341	2342	好景気	不景気	0	0
2385	2386	和気	殺気	10	3
2418	2419	大味	小味	5	0
2441	2443	好都合	不都合	0	0
2454	2479	好調	不調	2766	1371
2457	2468	正調	変調	3	0
2463	2479	快調	不調	78	114
2464	2478	順調	不順	61	127
2465	2486	堅調	軟調	484	408
2485	2486	硬調	軟調	46	38
2490	2491	上がり目	下がり目	72	53
2513	2515	上出来	不出来	15	6
2514	2517	好成績	不成績	0	0
2544	2546	今風	昔風	0	0
2547	2548	和風	洋風	4034	2378
2583	2586	吉相	悪相	3	1
2584	2588	福相	貧相	5	9
2592	2593	男振り	女振り	0	0
2600	2603	手付き	足付き	0	0
2715	2716	新体制	旧体制	0	0
2731	2736	通性	特性	0	0
2732	2737	共通性	特有性	0	0
2733	2737	通有性	特有性	0	0
2734	2739	普遍性	特殊性	0	0
2787	2788	軟質	硬質	611	870
2887	2890	弾性	可塑性	0	0
2897	2898	不燃性	可燃性	0	0
2899	2900	不溶性	可溶性	0	0
2902	2904	乾性	湿性	102	60
2915	2916	陽性	陰性	3981	2718
2917	2918	慢性	急性	3010	7559
2923	2924	優性	劣性	518	166
2925	2926	良性	悪性	3405	1347
2930	2931	向日性	背日性	0	0
2939	2940	客観性	主観性	0	0
2967	2968	長	短	185312	118518
2969	2971	長所	短所	20547	4282
2974	2979	利点	欠点	4344	763
2975	2976	メリット	デメリット	47820	6055
2977	2979	美点	欠点	224	199
2990	2991	苦手	得手	126	143
2993	2994	強み	弱み	4640	1037
3002	3017	一人前	半人前	0	0
3021	3032	一般	特殊	4689	3778
3022	3032	普通	特殊	4075	3006
3044	3045	空前	絶後	0	0
3071	3079	可	不可	43468	27158
3072	3077	最善	最悪	306	379
3073	3078	ベスト	ワースト	1666	317
3101	3104	似合い	不似合い	0	0
3102	3105	マッチ	ミスマッチ	425	470
3107	3108	夏向き	冬向き	0	0
3115	3120	応分	過分	0	0
3116	3121	相応	不相応	0	0
3162	3163	バランス	アンバランス	1153	1148
3179	3180	合法	非合法	0	0
3181	3182	合格	不合格	0	0
3253	3260	弛緩	緊張	465	1430
3256	3257	締まり	緩み	32	26
3257	3261	緩み	張り	108	247
3267	3274	過疎	過密	225	185
3286	3295	煩雑	簡略	72	19
3289	3291	複雑	単純	3985	5112
3306	3311	純粋	不純	482	405
3398	3399	美	醜	6775	3169
3407	3408	直線美	曲線美	0	0
3432	3435	純粋	不純	482	405
3434	3440	清潔	不潔	355	257
3443	3445	可能	不可能	0	0
3443	3447	可能	不能	2006	3593
3444	3446	可	不可	43468	27158
3449	3450	可視	不可視	0	0
3457	3468	困難	平易	12	17
3472	3482	便利	不便	5076	1751
3487	3503	安全	危険	11698	14383
3539	3586	強	弱	132961	93864
3540	3577	強力	微力	10	27
3541	3584	強力	非力	46	39
3542	3584	怪力	非力	5	14
3562	3593	剛	柔	3126	2857
3571	3572	自力	他力	1068	678
3605	3628	斥力	引力	0	0
3609	3611	求心力	遠心力	0	0
3623	3624	分力	合力	4	7
3626	3627	重力	無重力	0	0
3631	3634	動力	人力	0	0
3644	3645	入力	出力	33432	20414
3659	3660	高圧	低圧	2094	1561
3662	3664	水圧	気圧	0	0
3676	3677	外圧	内圧	129	101
3691	3692	男手	女手	20	15
3715	3728	気力	体力	0	0
3732	3733	視力	聴力	0	0
3736	3744	脚力	腕力	0	0
3753	3754	優勢	劣勢	549	200
3755	3756	攻勢	守勢	121	72
3767	3768	水勢	火勢	0	0
3779	3785	作用	反作用	0	0
3795	3797	発効	失効	34	8
3801	3803	自由	不自由	0	0
3819	3840	万古不易	有為転変	0	0
3825	3833	安定	不安定	0	0
3825	3836	安定	変動	1658	3895
3826	3835	一定	不定	45	47
3828	3834	固定化	流動化	0	0
3856	3857	大変	小変	7	3
3864	3896	好転	暗転	40	12
3897	3898	溶明	溶暗	4	1
3899	3902	異化	同化	178	170
3905	3906	気化	液化	363	538
3911	3912	強化	弱化	299	135
3913	3914	硬化	軟化	257	208
3942	3943	女性化	男性化	0	0
3992	3996	改良	改悪	311	56
3995	3996	改善	改悪	479	271
4031	4032	書き直し	読み直し	0	0
4047	4048	換金	換物	0	0
4349	4384	連続	断続	649	392
4443	4444	能動	受動	1762	1660
4448	4449	手動	自動	4959	8255
4449	4450	自動	他動	1283	589
4482	4483	上下動	水平動	0	0
4501	4502	縦揺れ	横揺れ	580	297
4503	4504	ピッチング	ローリング	0	0
4511	4512	公転	自転	0	0
4554	4555	緩傾斜	急傾斜	0	0
4556	4557	左傾	右傾	66	72
4563	4564	引き倒し	押し倒し	2	1
4620	4622	歩行	車行	0	0
4623	4633	陸行	水行	0	0
4626	4627	有視界飛行	計器飛行	0	0
4634	4635	渡航	来航	9	17
4644	4654	直航	寄航	0	0
4647	4648	往航	復航	14	2
4659	4660	急行	徐行	0	0
4659	4661	急行	緩行	103	79
4664	4672	直行	迂回	16	11
4666	4754	回り道	近道	131	119
4670	4755	遠回り	近回り	21	7
4678	4679	右折	左折	6353	6190
4737	4740	黄道	白道	0	0
4738	4740	黄道	白道	0	0
4752	4754	遠道	近道	6	13
4764	4768	進路	退路	20	14
4774	4775	陸路	海路	540	233
4774	4776	陸路	水路	145	114
4774	4781	陸路	空路	515	348
4775	4776	海路	水路	0	0
4775	4781	海路	空路	101	165
4776	4781	水路	空路	0	0
4791	4792	往路	復路	7566	905
4791	4793	往路	帰路	509	198
4794	4795	帰り道	行き道	16	62
4849	4914	出発	帰着	900	91
4849	4929	出発	到着	26399	8491
4852	4909	発	着	300996	173178
4873	4874	早発	遅発	55	9
4881	4933	離陸	着陸	3020	1155
4882	4947	発艦	着艦	133	45
4889	4944	出船	入り船	14	9
4895	4946	発船	着船	1	0
4902	4904	始発	終発	93	10
4905	4906	先発	後発	956	775
4917	4920	早着	延着	2	6
4923	4925	既着	未着	1	0
5027	5028	直流	交流	3930	3637
5059	5061	一周	半周	0	0
5064	5065	左回り	右回り	993	1728
5066	5067	西回り	東回り	112	153
5068	5069	内回り	外回り	904	572
5070	5071	時計回り	反時計回り	0	0
5072	5073	小回り	大回り	349	654
5104	5106	開通	不通	49	152
5136	5137	横断	縦断	596	673
5202	5235	率先	追随	10	4
5211	5212	先進	後進	766	438
5255	5274	追跡	逃走	331	618
5293	5294	密出国	密入国	0	0
5303	5378	前進	後退	3794	1279
5307	5308	急進	漸進	0	0
5324	5325	南進	北進	65	91
5326	5327	東進	西進	40	39
5328	5329	東漸	西漸	3	1
5331	5387	進入	退去	13	4
5332	5335	進捗	停滞	42	22
5363	5364	順行	逆行	177	218
5395	5396	南下	北上	901	1157
5397	5398	西下	東上	11	16
5436	5534	行き	帰り	84252	38631
5437	5475	往訪	来訪	9	6
5438	5451	出勤	退勤	1324	212
5439	5454	出社	退社	1378	171
5444	5449	登校	下校	1177	244
5445	5450	登園	退園	24	3
5446	5452	登庁	退庁	22	6
5448	5456	登城	下城	8	2
5525	5570	外出	帰宅	3896	961
5531	5532	上り	下り	37881	10011
5551	5561	上京	下向	0	0
5557	5564	出京	帰京	1	0
5640	5649	出場	退場	503	1116
5643	5650	出廷	退廷	17	2
5795	5797	押し込み	引き込み	6	5
5880	5881	くみ入れ	くみ出し	2	0
5886	5887	上張り	下張り	5	9
5932	5933	上り	下り	37881	10011
5934	5935	上がり	下がり	11417	3162
5936	5937	上げ	下げ	43847	20889
5941	5942	引き上げ	引き下げ	1221	910
5943	5944	アップ	ダウン	69579	20698
5945	5952	上昇	下降	10755	3964
5945	5953	上昇	降下	1630	959
5949	5950	直上	直下	104	70
5960	5962	しり上がり	しり下がり	0	1
5969	5977	登山	下山	3789	2333
5978	5979	登壇	降壇	22	5
5980	5981	登板	降板	488	350
6017	6018	飛び乗り	飛び降り	266	36
6019	6020	乗車	降車	1948	850
6019	6021	乗車	下車	9497	2630
6026	6029	乗船	下船	555	170
6027	6029	上船	下船	3	1
6030	6035	乗馬	下馬	21	9
6053	6054	上積み	下積み	2	6
6064	6065	浮き	沈み	12299	288
6067	6099	浮上	潜水	363	898
6285	6286	外分	内分	15	58
6344	6370	開放	閉鎖	1514	1815
6345	6346	全開	半開	0	0
6352	6353	開港	鎖港	5	2
6354	6355	開場	閉場	132	23
6356	6357	開架	閉架	84	36
6358	6359	開扉	閉扉	82	62
6360	6361	開門	閉門	114	25
6362	6363	開国	鎖国	231	618
6365	6367	解錠	施錠	992	1742
6366	6367	開錠	施錠	459	768
6384	6387	封緘	開封	61	25
6392	6499	接近	隔絶	0	0
6407	6408	求心	遠心	240	164
6422	6423	内接	外接	126	94
6466	6468	取り付け	取り外し	4554	3862
6476	6491	着岸	離岸	35	72
6526	6529	正面衝突	追突	0	0
6559	6567	強打	軽打	5	8
6685	6686	日よけ	雨よけ	0	0
6779	6781	隆起	陥没	166	172
6815	6816	前屈	後屈	337	48
6832	6833	左巻き	右巻き	283	573
6858	6861	陽刻	陰刻	21	25
6960	6961	全壊	半壊	0	0
7020	7021	直列	並列	2281	1228
7047	7129	増加	減少	16164	14543
7048	7133	プラス	マイナス	38458	21167
7049	7134	アップ	ダウン	69579	20698
7050	7151	レベルアップ	レベルダウン	0	0
7051	7141	加算	減算	1443	469
7061	7183	割り増し	割引	21	41
7074	7132	倍加	半減	8	28
7075	7132	倍増	半減	117	145
7079	7135	逓増	逓減	84	84
7084	7137	激増	激減	79	116
7085	7138	急増	急減	87	60
7086	7136	漸増	漸減	79	35
7090	7147	増進	減退	32	48
7091	7165	増益	減益	477	663
7094	7155	増量	減量	835	391
7095	7156	増額	減額	990	692
7097	7161	増資	減資	236	154
7098	7162	増税	減税	2385	2478
7099	7166	増俸	減俸	0	0
7100	7164	増収	減収	379	341
7101	7167	増給	減給	0	0
7102	7163	増配	減配	77	44
7103	7157	増産	減産	110	100
7104	7158	増反	減反	0	2
7105	7159	増炭	減炭	0	0
7106	7160	増石	減石	0	0
7115	7170	増員	減員	54	28
7117	7174	増水	減水	85	42
7121	7175	加速	減速	3707	1597
7122	7176	スピードアップ	スピードダウン	0	0
7123	7140	加重	軽減	96	24
7124	7178	加圧	減圧	792	383
7152	7189	消耗	蓄積	62	50
7253	7261	延長	短縮	880	699
7255	7263	膨張	収縮	2474	832
7262	7272	縮小	拡張	176	405
7262	7273	縮小	拡大	4758	19061
7283	7284	先太り	先細り	1	2
7287	7290	濃縮	希釈	799	667
7304	7359	進化	退化	2133	572
7305	7360	進歩	退歩	195	25
7308	7355	進捗	停滞	42	22
7313	7350	向上	低下	2949	3533
7314	7345	発展	衰退	807	329
7322	7345	振興	衰退	55	67
7332	7340	増進	減退	32	48
7403	7411	比肩	圧倒	0	0
7405	7411	伯仲	圧倒	0	0
7457	7461	同時	異時	60	26
7516	7529	長時間	短時間	0	0
7534	7574	一時	常時	160	170
7539	7541	半時	一時	0	0
7654	7661	チャンス	ピンチ	2133	8617
7677	7678	売り時	買い時	464	904
7681	7682	上り坂	下り坂	1553	675
7688	7689	無期限	期限付き	0	0
7704	7705	定期	不定期	0	0
7783	7792	行き掛け	帰り掛け	0	0
7786	7793	行きしな	帰りしな	0	0
7817	7818	生年	没年	42	20
7851	7862	毎日	毎夜	0	0
7851	7882	毎日	隔日	0	0
7853	7866	日日	月月	0	0
7853	7872	日日	年年	0	0
7854	7863	日ごと	夜ごと	0	0
7860	7861	毎朝	毎晩	1352	170
7864	7885	毎週	隔週	0	0
7867	7873	月ごと	年ごと	0	0
7869	7883	毎年	隔年	0	0
7871	7884	毎月	隔月	0	0
7875	7877	毎春	毎秋	0	0
7876	7878	毎夏	毎冬	4	1
7879	7880	連日	連夜	0	0
7904	7905	有期	無期	734	412
7908	7909	長期	短期	10429	19546
7911	7912	全期	半期	0	0
7914	7915	年間	月間	0	0
7919	7920	前期	後期	15485	3693
7920	7940	後期	今期	0	0
7921	7941	草創期	次期	0	0
7922	7929	早期	晩期	123	29
7922	7930	早期	末期	116	65
7922	7942	早期	来期	0	0
7923	7930	初期	末期	1182	2046
7924	7955	期首	期末	572	291
7925	7931	初葉	末葉	0	1
7934	7935	上期	下期	1217	374
7936	7937	上半期	下半期	0	1
7938	7939	前半期	後半期	0	0
7940	7941	今期	次期	239	91
7940	7942	今期	来期	0	0
7945	7946	全季	半季	0	0
7960	7962	春期	秋期	284	121
7961	7963	夏期	冬期	1843	375
7973	7974	農繁期	農閑期	0	0
8006	8009	シーズン	シーズンオフ	0	2
8042	8054	一生	半生	0	0
8055	8056	前半生	後半生	0	0
8058	8060	前世	後世	69	15
8058	8062	前世	来世	1077	121
8076	8084	幼年	青年	0	0
8076	8085	幼年	壮年	112	13
8076	8091	幼年	老年	85	49
8078	8091	若年	老年	152	78
8081	8082	成年	未成年	0	0
8084	8085	青年	壮年	0	0
8084	8091	青年	老年	435	64
8085	8091	壮年	老年	0	0
8094	8095	ローティーン	ハイティーン	0	0
8097	8099	戦前派	戦後派	0	0
8107	8108	前厄	後厄	0	0
8132	8133	前半生	後半生	0	0
8144	8154	老齢	若齢	20	16
8146	8147	年少	年長	3443	2704
8148	8150	年上	年下	6131	3742
8159	8161	高学年	低学年	0	0
8174	8208	治世	乱世	91	45
8185	8186	前代	後代	6	2
8185	8236	前代	現代	0	0
8193	8195	現世	後世	0	0
8193	8196	現世	来世	1054	346
8213	8214	平時	戦時	487	417
8227	8232	古代	中世	0	0
8227	8234	古代	近世	849	148
8227	8235	古代	近代	1494	651
8227	8236	古代	現代	4404	1941
8228	8231	上古	中古	0	0
8228	8233	上古	近古	0	0
8231	8233	中古	近古	0	0
8232	8234	中世	近世	0	0
8232	8235	中世	近代	0	0
8232	8236	中世	現代	0	0
8234	8235	近世	近代	0	0
8234	8236	近世	現代	0	0
8235	8236	近代	現代	0	0
8268	8272	石器時代	青銅器時代	0	0
8268	8273	石器時代	鉄器時代	0	0
8269	8270	旧石器時代	中石器時代	0	0
8269	8271	旧石器時代	新石器時代	0	0
8270	8271	中石器時代	新石器時代	0	0
8272	8273	青銅器時代	鉄器時代	0	0
8303	8305	戦前	戦後	11048	2330
8306	8307	アバンゲール	アプレゲール	0	0
8332	8334	Ａ．Ｄ．	Ｂ．Ｃ．	0	0
8358	8360	雨季	乾季	1236	775
8361	8389	春	秋	162756	44033
8362	8390	春季	秋季	740	332
8363	8391	春期	秋期	284	121
8365	8371	早春	晩春	42	6
8367	8371	初春	晩春	0	0
8375	8403	夏	冬	169283	72112
8378	8404	夏場	冬場	3691	2014
8379	8405	夏季	冬季	2939	986
8380	8406	夏期	冬期	1843	375
8381	8386	初夏	晩夏	0	0
8385	8409	真夏	真冬	2195	1152
8395	8401	初秋	晩秋	243	28
8408	8412	初冬	晩冬	15	0
8418	8420	日長	夜長	1	0
8424	8426	夏日	冬日	41	5
8425	8427	真夏日	真冬日	0	0
8428	8430	向暑	向寒	0	0
8431	8433	立春	立秋	857	166
8432	8434	立夏	立冬	847	18
8435	8436	寒の入り	寒明け	0	0
8437	8438	梅雨入り	梅雨明け	1096	121
8455	8457	本年度	昨年度	0	0
8455	8458	本年度	来年度	0	0
8456	8457	今年度	昨年度	0	0
8456	8458	今年度	来年度	0	0
8457	8458	昨年度	来年度	0	0
8473	8474	初年	末年	5	24
8480	8481	平年	うるう年	0	0
8480	8482	平年	豊年	0	0
8480	8485	平年	凶年	0	0
8482	8485	豊年	凶年	3	2
8505	8519	正月	極月	0	0
8515	8516	神無月	神在月	0	0
8523	8524	大の月	小の月	0	0
8530	8532	月初め	月末	295	878
8538	8539	上旬	中旬	0	0
